"Submit_ID","Brand_Reg","Model_No","Family Name","SoldIn","Country","screensize","Screen_Area","Screen_Tech","Pasv_stnd_power","Act_stnd_power","Act_stnd_time","Avg_mode_power","Star","SRI","Labelled energy consumption (kWh/year)","SubmitStatus","ExpDate","GrandDate","Product Class","Availability Status","Star2","Product Website","Representative Brand URL","Star Rating Index","Star Image Large","Star Image Small","Power supply","Tuner Type","What test standard was used","Registration Number","Regulatory Standard","ScreenSize_inch"
141305,"Blaupunkt","BP85WOS","LED (backlighting) TV","Australia","China",214.783,19712.16,"LCD","0.43","0.0","0.0",306.3,"N/A","N/A",1170,"Approved","2026-09-16","2013-05-21","Single product class","Available",3,"http://www.ayonz.com/","http://www.samsung.com.au","3.1881826824802952","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4602","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",85
141307,"Blaupunkt","BP75WOS","LED (backlighting) TV","Australia","China",189.321,15316.949999999999,"LCD","0.35","0.0","0.0",219,"N/A","N/A",810,"Approved","2026-09-16","2013-05-21","Single product class","Available",3.5,"http://www.ayonz.com/","http://www.samsung.com.au","3.7494618775851736","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4603","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",75
141325,"Smtv","55JIL07211","55JIL0721-1","Australia,Fiji,New Zealand","China",138.798,8228,"LCD (LED)","0.455","0.0","0.0",94.22,"N/A","N/A",347,"Approved","2026-09-16","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.92928651409559","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4601","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",55
141379,"Samsung","UA43AU7002S","LED (backlighting) TV","Australia,Fiji,New Zealand","China,Vietnam",107.956,4980.1837000000005,"LCD (LED)","0.5","0.0","0.0",64,"N/A","N/A",237,"Approved","2026-09-23","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.611447961772836","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4610","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",43
141271,"Kogan","KALED32RT9220SVA","LED (backlighting) TV","Australia,Fiji,New Zealand","China",80.039,2736.7112736,"LCD (LED)","-","-","-",25.92,"N/A","N/A",110,"Approved","2026-09-10","2013-05-21","Single product class","Available",5.5,"http://www.expressluck.com","http://www.samsung.com.au","5.799687998815937","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4598","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",32
141237,"Kogan","KALED24RT9220SVA","LED (backlighting) TV","Australia,Fiji,New Zealand","China",59.824,1528.86807072,"LCD (LED)","-","-","-",17.74,"N/A","N/A",70,"Approved","2026-09-10","2013-05-21","Single product class","Available",5.5,"http://www.expressluck.com","http://www.samsung.com.au","5.884900594348791","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4599","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",24
141517,"Tcl","43C725","LED (backlighting) TV","Australia,Fiji,New Zealand","China",107.95,4977.889999999999,"LCD (LED)","0.319","0.0","0.0",79.9,"7.0","7.01172383841875",323,"Approved","2026-09-30","2013-05-21","Single product class","Unavailable",3,"http://www.tclelectronics.com.au/","http://www.tclelectronics.com.au","3.2222254351321666","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4612","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",42
141614,"Smtv","65JIL07211","65JIL0721-1","Australia,Fiji,New Zealand","China",163.791,11473.08,"LCD (LED)","0.556","0.0","0.0",108.56,"N/A","N/A",400,"Approved","2026-09-16","2013-05-21","Single product class","Available",5.5,"http://www.ayonz.com/","http://www.samsung.com.au","5.681650596552234","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4605","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",64
141620,"Kogan","KALED75RT9220SVA","LED (backlighting) TV","Australia,Fiji,New Zealand","China",189.32,15314.578099999999,"LCD (LED)","0.4","0.0","0.0",208.8,"N/A","N/A",765,"Approved","2026-09-16","2013-05-21","Single product class","Available",4,"http://www.ayonz.com/","http://www.samsung.com.au","4.004949067951377","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4604","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",75
141655,"Philips","43HFL5214U97","43HFL5214U/97","Australia,Fiji,New Zealand","China",107.986,4982.795156,"LCD (LED)","0.42","0.0","0.0",51.04,"N/A","N/A",208,"Approved","2026-09-30","2013-05-21","Single product class","Available",5,"http://www.ayonz.com/","http://www.samsung.com.au","5.198431890000209","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4611","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",43
141656,"Philips","75BFL221497","LED (backlighting) TV","Australia,Fiji,New Zealand","China",189.274,15307.855004000001,"LCD (LED)","0.31","0.0","0.0",111.72,"N/A","N/A",451,"Approved","2026-09-17","2013-05-21","Single product class","Available",6,"http://www.ayonz.com/","http://www.samsung.com.au","6.371087818075435","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4608","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",75
141658,"Philips","55PUT790679","55PUT7906/79","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.36","0.0","0.0",105.46,"N/A","N/A",426,"Approved","2026-09-17","2013-05-21","Single product class","Available",4,"http://www.ayonz.com/","http://www.samsung.com.au","4.0111451391386845","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4607","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",55
141716,"Polaroid","PL6521OS","LED (backlighting) TV","Australia","China",163.896,11478.122496000002,"LCD (LED)","0.3594","0.361848","14.0",95.274,"N/A","N/A",367,"Approved","2026-10-06","2013-05-21","Single product class","Available",6,"http://www.ayonz.com/","http://www.samsung.com.au","6.0693688847202","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4616","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",65
141748,"Akai","AK3221S6WOS","LED (backlighting) TV","Australia,Fiji,New Zealand","China",80.054,2736.1600000000003,"LCD (LED)","0.36","0.0","0.0",25.5,"N/A","N/A",98,"Approved","2026-10-10","2013-05-21","Single product class","Available",6,"http://www.ayonz.com/","http://www.tempoaustralia.com.au","6.316630932016583","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4620","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",32
141750,"Blaupunkt","BP320HSG9200","LED (backlighting) TV","Australia","China",80.039,2736.7112736,"LCD (LED)","-","-","-",25.92,"N/A","N/A",110,"Approved","2026-10-07","2013-05-21","Single product class","Unavailable",5.5,"http://www.ayonz.com/","http://www.samsung.com.au","5.799687998815937","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4619","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",32
141774,"Blaupunkt","BP400FSG9200","LED (backlighting) TV","Australia","China",100.332,4261.934154240001,"LCD (LED)","0.63","0.0","0.0",41.5,"N/A","N/A",155,"Approved","2026-10-07","2013-05-21","Single product class","Unavailable",5.5,"http://www.ayonz.com/","http://www.samsung.com.au","5.908618544413956","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4618","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",40
141777,"Eko","K240HSG","LED (backlighting) TV","Australia","China",59.824,1528.86807072,"LCD (LED)","-","-","-",17.74,"N/A","N/A",70,"Approved","2026-10-10","2013-05-21","Single product class","Available",5.5,"http://www.ayonz.com/","http://www.samsung.com.au","5.884900594348791","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4621","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",24
141784,"Philips","50HFL5214U97","50HFL5214U/97","Australia,New Zealand","China",125.741,6756.2235,"LCD (LED)","0.39","0.0","0.0",62.33,"N/A","N/A",253,"Approved","2026-10-06","2013-05-21","Single product class","Available",5.5,"http://www.ayonz.com/","http://www.samsung.com.au","5.537859061582124","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4615","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",50
141792,"Philips","65HFL5214U97","65HFL5214U/97","Australia,New Zealand","China",163.897,11477.9975,"LCD (LED)","0.41","0.0","0.0",94.45,"N/A","N/A",382,"Approved","2026-10-06","2013-05-21","Single product class","Available",5.5,"http://www.ayonz.com/","http://www.samsung.com.au","5.889802753064086","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4614","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",65
141806,"Philips","55HFL5214U97","55HFL5214U/97","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.4","0.0","0.0",70.66,"N/A","N/A",286,"Approved","2026-10-06","2013-05-21","Single product class","Available",5.5,"http://www.ayonz.com/","http://www.samsung.com.au","5.796755940359919","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4613","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",55
141828,"Veon","VN55WOS2022","LED (backlighting) TV","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.38","0.38","7.0",105.9,"N/A","N/A",423,"Approved","2026-10-06","2013-05-21","Single product class","Available",4,"http://www.ayonz.com/","http://www.samsung.com.au","4.0428160845075745","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png","Internal","unknown","AS/NZS 62087.1:2010","ATV4617","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",55
142035,"Blaupunkt","BP650USG9500","LED (backlighting) TV","Australia","China",163.896,11478.122496000002,"LCD","-","-","-",126.93,"N/A","N/A",467,"Approved","2026-10-14","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.989492687558583","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4630","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",65
142036,"Eko","K40FSW","LED (backlighting) TV","Australia","China",100.332,4261.934154240001,"LCD (LED)","0.47","0.0","0.0",54.5,"N/A","N/A",202,"Approved","2026-10-14","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.721747676212026","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4629","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",40
142044,"Polaroid","PL3221OS","LED (backlighting) TV","Australia,Fiji,New Zealand","China",80.054,2736.1600000000003,"LCD (LED)","0.36","0.0","0.0",25.5,"N/A","N/A",98,"Approved","2026-10-10","2013-05-21","Single product class","Available",6,"http://www.ayonz.com/","http://www.samsung.com.au","6.316630932016583","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4622","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",32
142136,"Samsung","QA55Q95TDW","QA55Q95TDW","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5","0.0","0.0",140,"N/A","N/A",514,"Approved","2026-10-12","2013-05-21","Single product class","Available",3,"http://www.ayonz.com/","http://www.samsung.com.au","3.169606505914303","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4625","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",55
142137,"Samsung","QA65Q95TDW","QA65Q95TDW","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5","0.0","0.0",205,"N/A","N/A",751,"Approved","2026-10-14","2013-05-21","Single product class","Available",2.5,"http://www.ayonz.com/","http://www.samsung.com.au","2.8604297813769004","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4628","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",65
142140,"Samsung","QA75Q95TDW","LED (backlighting) TV","Australia,Fiji,New Zealand","Vietnam",189.338,15318.8066,"LCD (LED)","0.5","0.0","0.0",237,"N/A","N/A",868,"Approved","2026-10-12","2013-05-21","Single product class","Available",3,"http://www.ayonz.com/","http://www.samsung.com.au","3.4400576356692643","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4624","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",75
142151,"Panasonic","TH32JS610Z","LED (backlighting) TV","New Zealand","China",80.054,2736.1600000000003,"LCD (LED)","0.32","0.0","0.0",28.33,"8.0","8.410534560884761",120,"Approved","2121-09-19","2013-05-21","Single product class","Available",5,"http://www.panasonic.co.nz/","http://www.panasonic.co.nz","5.409034620500062","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ZTV0589","AS/NZS 62087.2.2:2011",32
142153,"Panasonic","TH43JS610Z","LED (backlighting) TV","New Zealand","China",108.124,4988.469999999999,"LCD (LED)","0.4","0.0","0.0",38.85,"9.0","9.082366373949307",171,"Approved","2121-09-19","2013-05-21","Single product class","Available",6,"http://www.panasonic.co.nz/","http://www.panasonic.co.nz","6.080700583060862","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ZTV0590","AS/NZS 62087.2.2:2011",43
142168,"Sharetv","ST1922G","LED (backlighting) TV","Australia,New Zealand","China",54.392,1258.75,"LCD","0.25","0.0","0.0",28.1,"N/A","N/A",106,"Approved","2026-10-13","2013-05-21","Single product class","Available",3,"http://www.ayonz.com/","http://www.samsung.com.au","3.44650912314627","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4626","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",21
142171,"Kogan","KAQLED55XQ9610STA","LED (backlighting) TV","Australia,Fiji,New Zealand","China",138.711,8221.2,"LCD","0.4","0.0","0.0",113,"N/A","N/A",415,"Approved","2026-10-14","2013-05-21","Single product class","Available",4,"http://www.ayonz.com/","http://www.samsung.com.au","4.123905176605657","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4631","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",55
142174,"Philips","55OLED70675","55OLED706/75","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.29","0.0","0.0",148,"N/A","N/A",596,"Approved","2026-10-12","2013-05-21","Single product class","Available",2.5,"http://www.ayonz.com/","http://www.samsung.com.au","2.5062783445651067","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4623","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",55
142181,"Blaupunkt","BP4000F","LED (backlighting) TV","Australia","China",100.332,4261.934154240001,"LCD (LED)","0.28","0.0","0.0",57.3,"N/A","N/A",211,"Approved","2026-10-14","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.526400619045754","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4632","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",40
142195,"Veon","VN40WOS2021","LED (backlighting) TV","Australia,Fiji,New Zealand","China",100.353,4267.08,"LCD (LED)","0.408","0.408","4.0",47.3,"N/A","N/A",175,"Approved","2026-10-14","2013-05-21","Single product class","Available",5,"http://www.ayonz.com/","http://www.samsung.com.au","5.3693943713016585","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4627","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",40
142225,"Philips","75PUT790679","75PUT7906/79","Australia,Fiji,New Zealand","China",189.275,15307.5663,"LCD (LED)","0.41","0.0","0.0",169.26,"N/A","N/A",682,"Approved","2026-10-14","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.517660502557614","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4633","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",75
142237,"Eko","K32HSW","LED (backlighting) TV","Australia","China",80.039,2736.70931232,"LCD (LED)","0.39","0.0","0.0",36.2,"N/A","N/A",135,"Approved","2026-10-14","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.881915640744987","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4634","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",32
142382,"Kogan","KALED43XT9610STA","LED (backlighting) TV","Australia,Fiji,New Zealand","China",107.95,4977.889999999999,"LCD","0.45","0.0","0.0",65,"N/A","N/A",240,"Approved","2026-10-18","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.553267260591147","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4636","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",42
142395,"Philips","65PML950679","65PML9506/79","Australia,Fiji,New Zealand","China",163.897,11477.9975,"LCD (LED)","0.28","0.0","0.0",180,"N/A","N/A",725,"Approved","2026-10-21","2013-05-21","Single product class","Available",3,"http://www.ayonz.com/","http://www.samsung.com.au","3.0183281239547997","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png","Internal","Analogue/Digital","AS/NZS 62087.1:2010","ATV4643","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",65
142402,"Samsung","HG43AJ690YK","LED (backlighting) TV","Australia,Fiji,New Zealand","Vietnam",107.987,4982.7128,"LCD (LED)","0.5","0.0","0.0",69,"N/A","N/A",255,"Approved","2026-10-19","2013-05-21","Single product class","Available",4,"http://www.ayonz.com/","http://www.samsung.com.au","4.285387548332183","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4637","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",43
142403,"Samsung","HG55AJ690YK","LED (backlighting) TV","Australia,Fiji,New Zealand","Vietnam",138.783,8230.118400000001,"LCD (LED)","0.5","0.0","0.0",91,"N/A","N/A",335,"Approved","2026-10-21","2013-05-21","Single product class","Available",5,"http://www.ayonz.com/","http://www.samsung.com.au","5.088069894655924","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4645","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",55
142408,"Samsung","HG50AJ690YK","LED (backlighting) TV","Australia,Fiji,New Zealand","Vietnam",125.727,6754.5112,"LCD (LED)","0.5","0.0","0.0",85,"N/A","N/A",313,"Approved","2026-10-19","2013-05-21","Single product class","Available",4.5,"http://www.ayonz.com/","http://www.samsung.com.au","4.5831222380335825","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4638","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",49
142409,"Samsung","HG65AJ690YK","LED (backlighting) TV","Australia,Fiji,New Zealand","Vietnam",163.897,11477.9975,"LCD (LED)","0.5","0.0","0.0",116,"N/A","N/A",426,"Approved","2026-10-21","2013-05-21","Single product class","Available",5,"http://www.ayonz.com/","http://www.samsung.com.au","5.401243988893101","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4646","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",65
142410,"Samsung","HG75AJ690YK","LED (backlighting) TV","Australia,Fiji,New Zealand","Vietnam",189.333,15317.1564,"LCD (LED)","0.5","0.0","0.0",154,"N/A","N/A",565,"Approved","2026-10-19","2013-05-21","Single product class","Available",5,"http://www.ayonz.com/","http://www.samsung.com.au","5.363765317705205","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4639","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",75
142421,"Samsung","UA50AU7002S","LED (backlighting) TV","Australia,Fiji,New Zealand","China",125.727,6754.5112,"LCD (LED)","0.5","0.0","0.0",71,"N/A","N/A",262,"Approved","2026-10-21","2013-05-21","Single product class","Available",5,"http://www.ayonz.com/","http://www.samsung.com.au","5.380181735077315","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4647","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",49
141823,"Walton","43D210N","43D210N","Australia,Fiji,New Zealand","Bangladesh",109.275,5130,"LCD (LED)","-","-","-",36.4,"N/A","N/A",140,"Approved","2026-11-09","2013-05-21","Single product class","Available",7,"http://www.ayonz.com/","http://www.samsung.com.au","7.087207125920074","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps","https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png","Internal","Digital","AS/NZS 62087.1:2010","ATV4676","Greenhouse and Energy Minimum Standards (Televisions) Determination 2013",43
